datetime,open,high,low,close,volume
2026-03-10 00:00,86.18,88.49,85.76,87.05,4330
2026-03-10 01:00,87.1,88.18,86.87,87.62,2086
2026-03-10 02:00,87.62,87.62,85.01,86.5,3574
2026-03-10 03:00,86.49,87.58,85.47,87.28,3784
2026-03-10 04:00,87.25,87.52,83.37,83.61,7258
2026-03-10 05:00,83.56,86.33,83.16,86.25,6493
2026-03-10 06:00,86.22,86.38,83.4,84.44,5900
2026-03-10 07:00,84.5,87.11,84.29,85.78,5602
2026-03-10 08:00,85.78,86.94,84,86.31,8039
2026-03-10 09:00,86.29,88.08,85.89,86.68,11847
2026-03-10 10:00,86.69,86.71,84.64,85.03,20393
2026-03-10 11:00,85.01,86,81.2,82.2,29165
2026-03-10 12:00,82.22,83.01,80.97,82.47,18806
2026-03-10 13:00,82.47,83.72,80.35,80.56,19824
2026-03-10 14:00,80.57,80.87,75.64,78.82,49599
2026-03-10 15:00,78.8,85.07,78.26,82.7,35585
2026-03-10 16:00,82.69,85.84,82.55,85.08,15754
2026-03-10 17:00,85.06,85.64,84.15,84.82,4564
2026-03-10 19:00,85.11,87,84.96,86.8,2033
2026-03-10 20:00,86.8,86.81,83.82,84.31,3630
2026-03-10 21:00,84.32,84.4,80.6,81.78,7161
2026-03-10 22:00,81.82,83.17,81.31,82.15,4010
2026-03-10 23:00,82.1,83.73,82.03,82.87,2587
2026-03-11 00:00,83,83.08,81.57,81.78,1998
2026-03-11 01:00,81.76,82.41,81.3,81.96,1306
2026-03-11 02:00,81.97,83,81.89,82.75,1820
2026-03-11 03:00,82.77,83.28,81.88,82.3,2138
2026-03-11 04:00,82.3,84.37,82.06,84.15,6222
2026-03-11 05:00,84.1,85.35,83.53,85.01,8872
2026-03-11 06:00,85.03,87.32,84.81,87.09,9591
2026-03-11 07:00,87.06,87.07,83.21,83.53,9691
2026-03-11 08:00,83.57,85.89,83.29,85.16,7395
2026-03-11 09:00,85.14,86.49,84.69,85.66,8229
2026-03-11 10:00,85.66,85.73,82.4,82.9,18451
2026-03-11 11:00,82.95,85.64,81.05,84.95,25606
2026-03-11 12:00,84.97,86.3,84.57,86.14,17213
2026-03-11 13:00,86.15,87.04,85.52,85.81,15338
2026-03-11 14:00,85.8,87,84.97,86.39,16590
