rank,code,name,last_date,price,rsi14,rsi14_5d,rsi14_20d,rsi60_min,rsi60_max,hi52,lo52,off_hi52,ret20,ret60,bars
53,ANET,Arista Networks,20260904,193.78,53.2,54.6,58.5,40.1,69.2,210.5,116.13,-7.9,2.7,27.7,260
54,OXY,Occidental Petroleum,20260904,60.04,56.8,55.5,53.6,25.7,67.8,65.94,38.56,-8.9,7.4,5.1,260
55,TEM,Tempus AI,20260904,64.62,57.6,57.3,56.3,31.6,75.1,103.25,41.55,-37.4,24.1,30.6,260
56,WDC,Western Digital,20260904,467.46,48.3,45.2,38.4,38.3,78.0,746.23,91.9,-37.4,7.6,-4.6,260
57,PL,Planet Labs PBC,20260904,18.12,28.6,32.1,48.7,27.4,52.5,51.4,6.53,-64.7,-24.3,-41.0,260
68,ISRG,Intuitive Surgical,20260904,366.7,43.0,45.7,51.3,29.0,59.7,592.85,332.02,-38.1,-3.2,-11.0,260
69,MO,Altria,20260904,68.88,51.9,51.9,40.7,30.8,64.4,74.92,53.03,-8.1,0.8,-4.4,260
70,ZETA,Zeta Global,20260904,31.35,62.9,67.5,68.3,39.4,74.3,32.68,14.55,-4.1,17.7,57.3,260
71,BA,Boeing,20260904,212.25,44.1,37.3,59.4,33.5,65.4,252.15,179.12,-15.8,-9.5,1.6,260
72,MOS,The Mosaic,20260904,25.85,67.1,55.4,55.1,39.6,68.1,34.95,19.82,-26.0,12.1,30.4,260
73,PATH,UiPath,20260904,15.19,45.3,76.3,74.2,34.9,78.6,19.29,9.38,-21.3,0.9,41.3,260
74,TTWO,Take-Two Interactive Software,20260904,214.69,31.3,45.8,55.7,30.5,74.3,262.29,189.69,-18.1,-12.9,2.0,260
75,RBLX,Roblox,20260904,43.31,58.4,42.4,33.7,26.6,68.6,141.56,35.54,-69.4,14.6,4.4,260
76,XOM,Exxon Mobil,20260904,159.47,51.6,49.3,55.2,33.3,72.4,169.22,106.15,-5.8,4.9,6.6,260
77,HIMS,Hims & Hers Health,20260904,27.71,43.3,45.6,51.0,33.6,71.1,62.76,14.52,-55.8,-12.3,-0.3,260
78,TTD,The Trade Desk,20260904,14.43,46.5,36.9,28.4,27.3,54.6,54.13,13.03,-73.3,4.6,-25.2,260
79,NET,Cloudflare,20260904,278.92,46.7,54.3,65.1,44.1,73.3,330.83,160.19,-15.7,-7.1,27.0,260
80,AVAV,AeroVironment,20260904,144.65,38.9,39.7,65.3,31.1,68.8,409.83,136.68,-64.7,-22.5,-16.4,260
81,CF,CF Industries Holdings,20260904,133.35,60.8,57.4,42.3,33.1,72.3,139.27,74.99,-4.3,17.2,22.7,260
82,NDAQ,Nasdaq,20260904,96.88,52.1,69.1,60.7,27.8,70.2,100.3,76.84,-3.4,2.4,12.1,260
83,CVX,Chevron,20260904,208.6,64.9,61.5,49.7,28.0,72.3,211.78,142.76,-1.5,12.8,10.9,260
84,IBKR,Interactive Brokers,20260904,92.62,50.4,57.3,45.1,39.2,72.0,98.1,59.91,-5.6,5.5,8.5,260
85,HPE,Hewlett Packard Enterprise,20260904,52,48.8,49.4,63.9,42.3,73.8,59.82,19.72,-13.1,-2.3,14.6,260
86,SNPS,Synopsys,20260904,393.84,42.6,60.7,53.5,22.7,71.7,609.08,372.33,-35.3,-5.3,-14.5,260
87,P,Everpure,20260904,99.51,53.1,46.3,69.0,41.2,84.1,118.16,56.99,-15.8,10.5,49.6,260
88,MRK,Merck & Co,20260904,150.33,62.3,62.6,54.6,44.3,83.2,156.45,75.83,-3.9,16.9,27.1,260
89,XE,X-Energy,20260904,17.71,46.0,44.0,67.8,29.0,67.8,35.98,13.83,-50.8,-21.8,-1.7,93
90,INTU,Intuit,20260904,332.7,46.7,60.1,61.2,29.3,72.0,694.29,253.95,-52.1,2.3,17.6,260
91,AZN,AstraZeneca,20260904,162.7,46.9,46.0,40.7,30.7,62.4,207.08,144.57,-21.4,0.8,-8.5,260
92,GFS,GlobalFoundries,20260904,45.21,37.0,33.5,42.2,24.0,64.4,89.83,31.62,-49.7,-16.2,-39.5,260
93,NEE,NextEra Energy,20260904,83.43,43.4,28.6,35.1,28.6,58.0,96.44,67.82,-13.5,-0.7,-1.2,260
94,C,Citigroup,20260904,137.72,58.1,46.9,51.8,35.9,74.6,144.93,91.98,-5.0,2.0,3.8,260
95,LRCX,Lam Research,20260904,307.65,48.9,44.4,48.7,31.1,72.7,433.33,102.38,-29.0,-1.2,-4.3,260
96,GE,GE Aerospace,20260904,337.12,41.8,41.7,57.4,35.6,76.6,381.22,272.91,-11.6,-8.9,5.9,260
97,SFTBY,SoftBank Group (ADR),20260904,17.71,56.3,40.6,49.6,30.6,56.3,28.68,10.91,-38.2,0.7,-9.8,260
98,ANF,Abercrombie & Fitch,20260904,149.67,71.2,77.7,70.9,50.0,79.1,149.67,65.61,0.0,32.9,75.4,260
99,MP,MP Materials,20260904,54.53,50.5,53.7,56.7,26.4,67.0,98.65,38.1,-44.7,6.7,2.0,260
100,PYPL,PayPal,20260904,54.96,44.0,35.0,71.1,32.3,81.4,75.29,38.74,-27.0,-6.7,35.4,260
101,FCX,Freeport-McMoRan,20260904,72.73,53.3,63.2,63.4,35.3,73.0,79.91,34.96,-9.0,4.5,17.4,260
102,MDB,MongoDB,20260904,368.74,42.2,63.0,69.7,37.9,80.4,472.29,225.95,-21.9,-7.5,5.9,260
103,AAL,American Airlines,20260904,13.13,36.2,37.9,52.3,30.2,79.2,18.15,10.18,-27.7,-17.6,-2.2,260
104,TER,Teradyne,20260904,357.03,46.9,43.8,52.4,39.3,64.7,483.65,112.02,-26.2,-5.8,2.8,260
105,HPQ,HP Inc,20260904,32.64,66.4,59.6,70.2,38.7,72.8,32.64,17.69,0.0,8.6,32.2,260
106,SYK,Stryker Corp,20260904,303.13,34.1,49.2,55.4,34.1,65.6,389.15,281.83,-22.1,-10.6,-1.6,260
107,TAL,TAL Education,20260904,12.4,62.2,58.3,73.4,32.0,83.7,12.91,8.95,-4.0,0.2,33.3,260
108,ADI,Analog Devices,20260904,362.25,43.4,39.4,54.4,34.8,62.1,444.13,222.42,-18.4,-6.8,-7.5,260
109,RDDT,Reddit,20260904,154.46,47.1,44.6,45.2,30.5,64.7,270.71,121.84,-42.9,-4.5,-10.3,260
110,ADSK,Autodesk,20260904,217.9,35.3,61.0,69.0,26.0,72.1,326.79,187.72,-33.3,-12.5,-1.5,260
111,CDNS,Cadence Design Systems,20260904,292.7,31.0,54.0,43.8,28.6,59.2,416.39,265.66,-29.7,-13.7,-24.0,260
112,PANW,Palo Alto Networks,20260904,333.26,43.5,55.8,64.3,41.8,81.4,396,141.67,-15.8,-8.4,26.6,260
113,WULF,TeraWulf,20260904,16.51,48.7,40.5,39.7,29.1,64.6,28.98,9.13,-43.0,-3.3,-28.8,260
114,SMMT,Summit Therapeutics,20260904,17.61,71.1,49.9,49.3,30.4,71.1,26.38,12.43,-33.3,26.1,34.9,260
115,CEG,Constellation Energy,20260904,298.96,66.9,54.6,54.9,31.9,66.9,401.71,236.14,-25.6,10.9,23.6,260
116,PFE,Pfizer,20260904,28.45,63.2,64.5,74.7,25.1,77.4,29.02,22.05,-2.0,6.3,13.1,260
117,CIFR,Cipher Digital,20260904,17.74,51.0,41.0,40.7,35.0,67.2,29.18,7.52,-39.2,3.3,-15.6,260
118,ZS,Zscaler,20260904,169.8,48.3,60.4,67.8,40.0,76.5,336.27,118.05,-49.5,0.7,36.1,260
119,SYM,Symbotic,20260904,42.94,55.3,43.8,43.7,31.8,62.2,87.3,38.22,-50.8,6.9,4.1,260
120,ILMN,Illumina,20260904,218.22,58.6,59.7,48.0,47.2,73.8,227.69,91,-4.2,16.1,34.3,260
121,OKTA,Okta,20260904,170.6,63.4,64.7,60.9,38.8,78.1,173.04,62.93,-1.4,15.0,48.5,260
122,CSCO,Cisco,20260904,109.2,41.0,41.4,61.1,39.2,63.1,129.52,65.18,-15.7,-10.1,-7.7,260
123,JNJ,Johnson & Johnson,20260904,275.23,61.2,57.1,55.5,45.1,74.6,278.43,170.32,-1.1,6.7,16.0,260
124,QNT,Quantinuum,20260904,49.65,41.7,40.5,50.0,34.5,65.6,83.17,47.34,-40.3,-15.4,-3.4,65
125,MS,Morgan Stanley,20260904,217.72,55.0,50.1,52.7,37.0,71.7,227.3,144.81,-4.2,0.6,5.9,260
126,HD,Home Depot,20260904,321.05,40.2,42.4,61.4,34.4,70.1,411.76,293.13,-22.0,-9.1,1.4,260
127,SBUX,Starbucks,20260904,104.47,45.5,56.4,54.4,45.5,63.6,108.49,76.51,-3.7,-0.5,6.4,260
157,SHEL,Shell,20260904,92.95,60.9,55.8,55.6,25.4,72.1,93.65,68.25,-0.7,5.9,9.0,260
158,ACN,Accenture,20260904,186.72,59.1,66.6,68.1,20.0,70.6,282.71,122.96,-34.0,6.3,10.8,260
159,APLD,Applied Digital,20260904,26.37,44.4,38.6,46.6,26.4,57.4,49.65,13.89,-46.9,-9.8,-32.2,260
160,ON,ON Semiconductor,20260904,74.38,41.9,36.3,41.3,33.2,60.5,133.93,44.9,-44.5,-8.4,-32.5,260
161,VG,Venture Global,20260904,14.42,54.1,54.3,52.0,35.8,70.0,17.51,5.9,-17.6,8.7,8.7,260
162,GTLB,Gitlab,20260904,49.83,73.8,69.6,70.9,42.3,76.6,51.04,19.42,-2.4,27.9,74.8,260
163,AMKBY,A.P. Moller - Maersk A/S Unsponsored ADR,20260904,17.52,70.2,72.1,56.1,40.5,82.2,17.52,8.99,0.0,33.0,25.4,260
164,TWLO,Twilio,20260904,232.98,54.4,59.6,73.6,33.4,77.5,255.95,100.09,-9.0,-3.4,12.5,260
165,STRL,Sterling Infrastructure,20260904,486.49,40.9,34.8,38.9,28.5,61.4,993.74,283.57,-51.0,-11.1,-36.8,260
166,UBS,UBS Group,20260904,55.38,60.7,64.9,59.2,52.0,74.2,55.72,35.48,-0.6,3.0,18.4,260
167,WM,Waste Management,20260904,218.99,40.2,38.5,46.4,33.8,69.6,244.47,194.39,-10.4,-3.8,-2.4,260
168,SIMO,Silicon Motion Technology,20260904,256.21,51.3,46.9,47.0,32.7,71.2,336.22,79.53,-23.8,0.0,2.0,260
169,CCL,Carnival,20260904,23.51,31.8,34.5,59.4,27.7,66.4,33.45,23.23,-29.7,-18.9,-9.1,260
170,HWM,Howmet Aerospace,20260904,259.27,42.0,38.7,52.3,27.8,67.2,292.65,177.83,-11.4,-8.0,4.0,260
171,CVNA,Carvana,20260904,74.59,56.5,56.3,58.1,38.4,63.3,95.69,56.26,-22.1,5.3,10.9,260
172,KEYS,Keysight Technologies,20260904,327.21,50.3,45.1,57.7,35.4,65.1,373.34,159.49,-12.4,-4.0,1.0,260
173,FORM,FormFactor,20260904,103.9,44.9,40.2,52.4,32.0,63.9,159.93,29.36,-35.0,-11.5,-10.3,260
174,HTHT,H World Group,20260904,45.77,50.2,60.8,50.5,31.2,72.2,54.63,35.86,-16.2,8.0,2.8,260
175,TJX,TJX Companies,20260904,132.08,22.8,23.4,60.0,19.9,70.6,167.88,131.31,-21.3,-17.9,-21.0,260
176,PM,Philip Morris International,20260904,182.53,40.6,53.8,52.1,40.6,65.7,200.17,140.59,-8.8,-3.7,0.6,260
177,BP,BP PLC,20260904,43.81,55.5,47.5,48.3,23.9,68.4,46.52,31.17,-5.8,6.5,3.3,260
178,NU,Nu Holdings,20260904,15.37,58.7,49.2,48.1,42.0,67.3,18.76,11.6,-18.1,11.1,32.3,260
179,OWL,Blue Owl Capital,20260904,11.75,55.9,63.6,77.1,33.2,79.1,17.68,7.89,-33.6,0.9,26.5,260
180,ABNB,Airbnb,20260904,181.94,56.3,67.8,79.1,40.3,81.6,190.5,111.54,-4.5,2.2,40.9,260
181,DKNG,DraftKings,20260904,24.01,46.3,52.1,49.0,32.3,72.1,46.56,20.72,-48.4,-0.1,-16.6,260
182,DDOG,Datadog,20260904,212.93,38.7,46.9,41.2,36.3,71.8,288.15,102.61,-26.1,-9.0,-6.5,260
183,TWST,Twist Bioscience,20260904,124.72,49.2,60.6,67.7,45.8,79.4,153.1,24.16,-18.5,7.8,84.0,260
184,SLB,SLB Ltd,20260904,57.51,62.8,70.9,54.5,25.7,76.5,59.79,30.96,-3.8,14.4,4.1,260
185,VZ,Verizon,20260904,50.14,63.0,66.2,59.3,30.6,71.0,50.59,36.56,-0.9,6.5,8.6,260
186,FLEX,Flex Ltd,20260904,109.51,42.9,41.9,46.8,30.4,63.8,162.07,54.51,-32.4,-9.8,-21.5,260
223,RIOT,Riot Platforms,20260904,21.8,55.6,43.4,45.2,26.8,65.3,28.69,11.83,-24.0,6.2,-9.5,260
224,CRSP,CRISPR Therapeutics,20260904,55.79,50.7,56.5,58.0,35.2,70.2,76.78,44.34,-27.3,4.2,12.8,260
225,F,Ford Motor,20260904,14.62,59.2,47.1,45.3,38.8,66.3,17.25,10.9,-15.3,5.7,3.3,260
226,HUT,Hut 8,20260904,93.55,54.4,41.3,41.1,37.5,59.8,133.02,25.38,-29.7,5.6,-11.5,260
227,COP,ConocoPhillips,20260904,134.26,63.2,62.0,54.6,30.0,74.6,137.2,83.04,-2.1,14.9,12.7,260
228,FRVO,Fervo Energy,20260904,18.16,46.6,32.3,51.5,27.3,51.5,42.5,14.77,-57.3,-29.7,-45.1,80
229,HON,Honeywell,20260904,209.61,34.7,37.5,56.9,29.2,62.1,268.58,202.71,-22.0,-14.6,-6.5,260
230,APH,Amphenol,20260904,82.78,55.5,46.7,60.3,37.4,71.6,88.16,54.85,-6.1,-2.1,11.1,260
231,RIVN,Rivian Automotive,20260904,15.74,46.9,48.9,47.6,39.4,70.4,22.45,12.5,-29.9,-1.6,6.6,260
232,VWAGY,VOLKSWAGEN A G,20260904,9.43,63.3,59.0,54.9,21.8,63.3,12.04,8.15,-21.7,6.3,0.3,260
233,YUMC,Yum China,20260904,43.6,36.1,42.1,65.9,27.1,74.4,56.9,39.93,-23.4,-8.1,0.2,260
234,SIRI,Sirius XM,20260904,28.99,50.1,44.9,48.0,37.0,76.1,32.3,19.3,-10.2,-2.2,6.0,260
235,GLXY,Galaxy Digital,20260904,26.33,59.8,51.1,40.8,29.3,61.2,42.86,16.84,-38.6,30.5,-12.7,260
236,EL,Estee Lauder,20260904,103.86,67.3,69.8,62.0,39.5,77.6,118.37,66.74,-12.3,18.0,22.0,260
237,EIX,Edison International,20260904,56.77,32.5,42.2,33.3,22.2,73.3,80.38,50.16,-29.4,-17.3,-19.7,260
238,OTEX,Open Text,20260904,23.95,48.9,57.0,56.1,31.8,68.1,36.91,19.78,-35.1,-2.9,11.7,260
239,MBGL,Mobility Global,20260904,20.58,53.2,50.0,43.0,39.5,55.2,22.93,18.94,-10.3,4.8,,50
240,FNMA,FEDERAL NATIONAL MORTGAGE ASSOC,20260904,5.98,44.1,51.1,49.1,34.9,57.0,15.31,4.63,-60.9,-1.2,-3.1,260
241,NTDOY,Nintendo (ADR),20260904,14.07,64.9,67.4,66.5,32.2,76.6,24.25,10.19,-42.0,10.6,26.8,260
242,DAL,Delta Air Lines,20260904,80.17,41.7,35.5,58.5,29.5,75.4,93.43,55.22,-14.2,-12.2,5.1,260
243,AMGN,Amgen,20260904,437.23,62.5,64.6,72.1,47.0,79.8,444.12,263.86,-1.6,7.0,30.2,260
244,ATI,ATI Inc,20260904,210.65,51.9,50.3,72.4,39.8,75.0,231.78,74.88,-9.1,-7.5,14.9,260
245,DECK,Deckers Outdoor,20260904,85.81,37.7,37.5,41.8,32.1,63.1,120.94,79.54,-29.0,-12.0,-22.8,260
246,AEM,Agnico Eagle,20260904,204.73,59.5,63.7,72.3,29.1,83.9,250.39,136.04,-18.2,14.7,34.6,260
247,CME,CME Group,20260904,281.29,60.8,71.8,60.2,21.8,71.9,317.19,218.58,-11.3,6.7,6.6,260
248,MDT,Medtronic,20260904,94.17,64.5,57.1,62.2,46.0,75.0,102.81,73.09,-8.4,8.0,18.4,260
249,AKAM,Akamai,20260904,105.22,39.6,40.8,40.4,30.4,55.9,161.14,71.97,-34.7,-4.8,-19.0,260
250,CCHGY,COCA-COLA HBC AG UNSPON ADR EACH REP 1 ORD,20260904,61.06,40.8,44.2,54.5,35.6,79.6,68.55,43.42,-10.9,-8.8,1.3,260
251,CCEP,Coca-Cola Europacific,20260904,105.76,44.9,55.6,56.4,44.9,75.3,111.71,83.96,-5.3,-2.3,8.5,260
252,BESIY,BE SEMICONDUCTOR INDUSTRIES NV ORD EUR0.91 (NY REG SHARES),20260904,228.15,40.7,35.6,46.8,28.6,68.8,368.69,127.89,-38.1,-10.9,-31.6,260
260,SYY,Sysco Corp,20260904,80.05,36.6,43.5,56.5,36.6,77.8,89.88,68.33,-10.9,-5.0,2.6,260
261,CVE,Cenovus Energy,20260904,32.37,59.4,58.1,51.0,33.2,72.4,33.13,15.5,-2.3,14.6,14.7,260
262,ROKU,Roku Inc,20260904,155.59,55.0,65.5,77.3,45.5,78.8,159.76,82.93,-2.6,1.6,33.1,260
263,GDDY,GoDaddy,20260904,101.31,57.6,54.4,50.3,32.7,70.8,148.88,74.99,-32.0,11.2,26.2,260
264,POWL,Powell Industries,20260904,181.17,38.2,33.4,42.0,28.3,58.8,321.8,89.23,-43.7,-14.3,-30.9,260
265,ACGL,Arch Capital,20260904,98.1,45.7,47.5,45.6,42.2,73.6,106.48,84.72,-7.9,-0.4,7.4,260
266,RNECY,Renesas Electronics (ADR),20260904,10.69,44.8,38.3,47.7,26.1,68.0,15.76,5.51,-32.2,-10.7,-18.5,260
267,UGP,Ultrapar Participacoes,20260904,7.28,77.8,61.3,51.6,27.4,82.4,7.28,3.46,0.0,22.5,54.6,260
268,PAYP,PayPay,20260904,17.04,62.7,50.0,48.5,24.5,62.7,24.56,12.37,-30.6,11.0,26.7,123
269,RBRK,Rubrik,20260904,93.67,52.2,51.0,69.0,40.8,78.4,107.02,43.81,-12.5,4.0,31.3,260
270,TKOMY,Tokio Marine Holdings (ADR),20260904,51.25,66.2,52.7,60.7,34.3,69.3,51.73,33.28,-0.9,1.2,11.5,260
271,LQDA,Liquidia,20260904,68.66,40.0,36.1,64.6,35.6,76.7,91.03,21.8,-24.6,-23.9,5.2,260
272,ZTO,ZTO Express,20260904,20.95,29.8,34.3,47.9,27.5,75.0,25.88,17.77,-19.0,-11.2,-6.6,260
273,AGX,Argan,20260904,417.99,30.9,27.2,48.3,26.9,69.3,797.9,202.87,-47.6,-30.0,-29.0,260
274,ASND,Ascendis Pharma A/S,20260904,270.56,65.0,45.1,54.3,39.8,76.0,277.18,189.74,-2.4,5.9,29.0,260
275,BTG,B2Gold,20260904,5.61,61.3,68.4,76.7,34.3,79.0,6.16,3.65,-8.9,11.5,44.6,260
276,MNST,Monster Beverage,20260904,43.82,33.6,47.5,37.0,33.6,77.1,49.97,31.23,-12.3,-3.0,-3.9,260
277,ALNY,Alnylam Pharmaceuticals,20260904,266.11,62.2,47.2,34.2,23.5,69.7,491.22,205.48,-45.8,21.4,-8.6,260
278,GILD,Gilead Sciences,20260904,151.0,67.7,61.3,53.6,39.6,74.1,153.91,108.5,-1.9,13.4,25.1,260
279,NCLH,Norwegian Cruise,20260904,15.57,30.1,35.1,47.5,28.3,69.9,26.94,14.79,-42.2,-19.1,-13.1,260
280,MXL,MaxLinear,20260904,62.74,44.6,41.4,48.8,36.0,72.7,128.03,13.05,-51.0,-16.3,-12.8,260
281,ARCC,Ares Capital Corp,20260904,20.04,59.9,59.6,68.0,37.0,68.6,20.41,17.02,-1.8,0.1,7.9,260
282,RIO,Rio Tinto,20260904,103.27,59.4,60.3,63.0,30.1,71.3,109.63,58.89,-5.8,4.4,6.5,260
283,UNP,Union Pacific,20260904,289.62,41.0,62.9,54.0,40.3,77.6,309.19,210.47,-6.3,-0.7,9.0,260
284,YPF,YPF SA,20260904,52.62,56.9,49.7,47.1,31.5,75.1,56.35,23.57,-6.6,7.0,-3.0,260
285,AU,AngloGold Ashanti,20260904,109.07,56.6,64.0,68.4,35.0,81.3,123.84,57.12,-11.9,14.1,39.9,260
286,CDE,Coeur Mining,20260904,21.24,60.0,62.7,57.6,35.0,71.1,27.12,13.8,-21.7,22.1,37.8,260
287,NXT,Nextpower,20260904,84.5,38.6,36.8,49.5,33.2,51.2,156.4,64.33,-46.0,-18.2,-24.5,260
288,ACMR,ACM Research,20260904,74.44,44.8,41.6,48.8,34.2,73.6,126.89,26.97,-41.3,-11.2,-6.9,260
289,NBIX,Neurocrine Biosciences,20260904,155.64,44.1,40.5,42.6,32.6,73.6,185.5,123.1,-16.1,-4.8,-3.2,260
290,VSAT,Viasat,20260904,75.32,52.0,36.9,55.9,35.6,69.2,89.81,28.41,-16.1,-6.3,22.5,260
291,DG,Dollar General,20260904,133.21,65.2,50.5,58.2,44.8,67.1,154.71,94.6,-13.9,5.2,21.8,260
292,UPS,United Parcel Service,20260904,102.29,42.8,51.8,41.8,37.8,69.6,115.87,77.49,-11.7,-0.6,0.6,260
