time,close,HOX2026-HOZ2026 · NYMEX: close
2025-11-01T02:00:00+08:00,59.98,0.006400000000000183
2025-11-01T03:00:00+08:00,59.96,0.008300000000000196
2025-11-01T04:00:00+08:00,59.94,0.0014999999999996128
2025-11-03T07:00:00+08:00,60.28,
2025-11-03T08:00:00+08:00,60.2,
2025-11-03T09:00:00+08:00,60.12,
2025-11-03T10:00:00+08:00,60.23,
2025-11-03T12:00:00+08:00,60.08,
2025-11-03T13:00:00+08:00,60.37,
2025-11-03T14:00:00+08:00,60.35,-0.016400000000000414
2025-11-03T16:00:00+08:00,60.11,-0.002000000000000224
2025-11-03T17:00:00+08:00,59.98,-0.0020999999999999908
2025-11-03T18:00:00+08:00,60.16,0.0010999999999996568
2025-11-03T19:00:00+08:00,59.96,0.005399999999999849
2025-11-03T20:00:00+08:00,60.07,-0.002000000000000224
2025-11-03T21:00:00+08:00,60,-0.0015000000000000568
2025-11-03T22:00:00+08:00,60.1,0.0011999999999998678
2025-11-03T23:00:00+08:00,60.24,-0.0036999999999998145
2025-11-04T00:00:00+08:00,60.48,0.0019000000000000128
2025-11-04T01:00:00+08:00,60.47,0.0012999999999996348
2025-11-04T02:00:00+08:00,60.18,0.009699999999999598
2025-11-04T03:00:00+08:00,60.28,0.008299999999999752
2025-11-04T04:00:00+08:00,60.3,0.007899999999999796
2025-11-04T05:00:00+08:00,60.26,0.011099999999999888
2025-11-04T11:00:00+08:00,60.18,
2025-11-04T15:00:00+08:00,59.9,0.01739999999999986
2025-11-04T16:00:00+08:00,59.64,0.025900000000000034
2025-11-04T17:00:00+08:00,59.62,
2025-11-04T18:00:00+08:00,59.57,0.022199999999999775
2025-11-04T19:00:00+08:00,59.59,
2025-11-04T20:00:00+08:00,59.66,
2025-11-04T21:00:00+08:00,59.48,0.02049999999999974
2025-11-04T22:00:00+08:00,59.91,0.008899999999999686
2025-11-04T23:00:00+08:00,60.1,-0.0015000000000000568
2025-11-05T00:00:00+08:00,60.12,-0.006099999999999994
2025-11-05T01:00:00+08:00,60.21,-0.009000000000000341
2025-11-05T02:00:00+08:00,60.09,-0.008199999999999985
2025-11-05T03:00:00+08:00,60.13,-0.007400000000000073
2025-11-05T04:00:00+08:00,59.86,-0.0047000000000001485
2025-11-05T07:00:00+08:00,59.84,-0.0030000000000001137
2025-11-05T08:00:00+08:00,59.8,
2025-11-05T09:00:00+08:00,59.58,
2025-11-05T10:00:00+08:00,59.69,
2025-11-05T11:00:00+08:00,59.88,
2025-11-05T12:00:00+08:00,59.99,
2025-11-05T14:00:00+08:00,60.07,
2025-11-05T15:00:00+08:00,60.01,-0.005700000000000038
2025-11-05T16:00:00+08:00,60.02,
2025-11-05T17:00:00+08:00,60.23,
2025-11-05T18:00:00+08:00,60.27,-0.01639999999999997
2025-11-05T19:00:00+08:00,60.05,-0.011100000000000332
2025-11-05T20:00:00+08:00,59.84,-0.00039999999999995595
2025-11-05T21:00:00+08:00,59.79,-0.0030000000000001137
2025-11-05T22:00:00+08:00,59.75,-0.0043999999999999595
2025-11-05T23:00:00+08:00,60.18,-0.010400000000000187
2025-11-06T00:00:00+08:00,59.56,0.0041999999999999815
2025-11-06T01:00:00+08:00,59.48,0.007800000000000029
2025-11-06T02:00:00+08:00,59.5,0.009099999999999664
2025-11-06T03:00:00+08:00,59.33,0.015199999999999658
2025-11-06T04:00:00+08:00,59.35,0.01499999999999968
2025-11-06T05:00:00+08:00,59.39,
2025-11-06T07:00:00+08:00,59.39,
2025-11-06T08:00:00+08:00,59.37,
2025-11-06T10:00:00+08:00,59.45,
2025-11-06T11:00:00+08:00,59.55,
2025-11-06T12:00:00+08:00,59.56,
2025-11-06T13:00:00+08:00,59.61,0.007899999999999796
2025-11-06T14:00:00+08:00,59.68,0.008699999999999708
2025-11-06T15:00:00+08:00,59.58,0.010299999999999976
2025-11-06T16:00:00+08:00,59.94,0.0010999999999996568
2025-11-06T17:00:00+08:00,59.84,
2025-11-06T18:00:00+08:00,59.87,
2025-11-06T19:00:00+08:00,59.7,0.0028999999999999027
2025-11-06T20:00:00+08:00,59.93,-0.0050000000000003375
2025-11-06T21:00:00+08:00,59.65,-0.0043000000000001926
2025-11-06T22:00:00+08:00,59.14,0.004899999999999682
2025-11-06T23:00:00+08:00,59.11,0.0028999999999999027
2025-11-07T00:00:00+08:00,58.97,0.011799999999999589
2025-11-07T01:00:00+08:00,59.16,0.007099999999999884
2025-11-07T02:00:00+08:00,59.16,0.006399999999999739
2025-11-07T03:00:00+08:00,59.25,0.0017000000000000348
2025-11-07T04:00:00+08:00,59.25,-0.0015999999999998238
2025-11-07T05:00:00+08:00,59.25,0.0034000000000000696
2025-11-07T07:00:00+08:00,59.38,
2025-11-07T08:00:00+08:00,59.37,
2025-11-07T09:00:00+08:00,59.38,
2025-11-07T10:00:00+08:00,59.44,
2025-11-07T11:00:00+08:00,59.34,0.0051000000000001044
2025-11-07T12:00:00+08:00,59.42,
2025-11-07T13:00:00+08:00,59.45,
2025-11-07T14:00:00+08:00,59.64,-0.0037999999999995815
2025-11-07T15:00:00+08:00,59.66,-0.0037999999999995815
2025-11-07T16:00:00+08:00,59.72,-0.005499999999999616
2025-11-07T17:00:00+08:00,59.84,-0.011299999999999866
2025-11-07T18:00:00+08:00,59.8,-0.01429999999999998
2025-11-07T19:00:00+08:00,59.63,
2025-11-07T20:00:00+08:00,59.63,
2025-11-07T21:00:00+08:00,59.56,-0.010299999999999976
2025-11-07T22:00:00+08:00,59.62,0.0022999999999999687
2025-11-07T23:00:00+08:00,59.33,0.012800000000000367
2025-11-08T00:00:00+08:00,59.49,0.006200000000000205
2025-11-08T01:00:00+08:00,59.33,0.0123000000000002
2025-11-08T02:00:00+08:00,59.56,0.0019000000000000128
2025-11-08T03:00:00+08:00,59.66,-0.0029999999999996696
2025-11-08T04:00:00+08:00,59.61,
2025-11-08T05:00:00+08:00,59.58,0.0036000000000000476
2025-11-10T07:00:00+08:00,59.64,
2025-11-10T09:00:00+08:00,59.8,-0.0037000000000002586
2025-11-10T10:00:00+08:00,59.8,
2025-11-10T11:00:00+08:00,59.9,
2025-11-10T13:00:00+08:00,60.04,
2025-11-10T14:00:00+08:00,60.05,
2025-11-10T16:00:00+08:00,59.82,-0.0017000000000000348
2025-11-10T17:00:00+08:00,60.12,-0.0030000000000001137
2025-11-10T18:00:00+08:00,59.7,0.0030999999999998806
2025-11-10T19:00:00+08:00,59.69,0.0028999999999999027
2025-11-10T20:00:00+08:00,59.83,
2025-11-10T21:00:00+08:00,59.78,0.0015999999999998238
2025-11-10T22:00:00+08:00,59.59,0.00039999999999995595
2025-11-10T23:00:00+08:00,59.39,0.0042999999999997485
2025-11-11T00:00:00+08:00,59.39,0.0005999999999999339
2025-11-11T01:00:00+08:00,59.77,-0.0024000000000001798
2025-11-11T02:00:00+08:00,59.85,-0.006000000000000227
