time,close,HOX2026-HOZ2026 · NYMEX: close
2019-10-01,52.57,
2019-10-03,52.1,
2019-10-08,52.78,
2020-03-18,43.12,
2020-03-23,42.48,
2022-10-17,63.53,
2022-10-18,64.46,
2022-10-19,65.97,
2022-10-20,65.8,
2022-10-21,65.35,
2022-10-24,64.85,
2022-10-25,65.82,
2022-10-26,66.27,
2022-10-27,66.64,
2022-10-28,65.93,
2022-10-31,66.6,
2022-11-01,66.67,
2022-11-02,67.45,
2022-11-03,66.92,
2022-11-04,67.52,
2022-11-07,67.66,
2022-11-08,66.88,
2022-11-09,65.9,
2022-11-10,65.69,
2022-11-11,67.02,
2022-11-14,66.9,
2022-11-15,68.12,
2022-11-16,66.71,
2022-11-17,66.74,
2022-11-18,66.24,
2022-11-21,67.01,
2022-11-22,66.88,
2022-11-23,66.64,
2022-11-25,66.36,
2022-11-28,66.97,
2022-11-29,67.13,
2022-11-30,67.95,0.01980000000000004
2022-12-01,67.96,0.01980000000000004
2022-12-02,68.55,0.01980000000000004
2022-12-05,67.63,0.01980000000000004
2022-12-06,66.19,0.01980000000000004
2022-12-07,65.05,0.01980000000000004
2022-12-08,64.56,0.01980000000000004
2022-12-09,65.22,0.01980000000000004
2022-12-12,66.13,0.01980000000000004
2022-12-13,65.61,0.01980000000000004
2022-12-14,65.6,0.01980000000000004
2022-12-15,64.39,0.01980000000000004
2022-12-16,64.2,0.019799999999999596
2022-12-19,64.61,0.01980000000000004
2022-12-20,65.12,0.01980000000000004
2022-12-21,65.01,0.01980000000000004
2022-12-22,64.44,0.01980000000000004
2022-12-23,65.54,0.01980000000000004
2022-12-27,65.59,0.01980000000000004
2022-12-28,66.16,0.01980000000000004
2022-12-29,65.41,0.01980000000000004
2022-12-30,66.45,0.019799999999999596
2023-01-03,65.17,0.01980000000000004
2023-01-04,64.81,0.019799999999999596
2023-01-05,64.84,0.01980000000000004
2023-01-06,65,0.01980000000000004
2023-01-09,65.92,0.01980000000000004
2023-01-10,65.73,0.01980000000000004
2023-01-11,66.67,0.01980000000000004
2023-01-12,66.62,0.01980000000000004
2023-01-13,66.91,0.01980000000000004
2023-01-17,65.37,0.01980000000000004
2023-01-18,65.18,0.019799999999999596
2023-01-19,65.79,0.01980000000000004
2023-01-20,66.05,0.01980000000000004
